year,month,tmax,tmin,af,rain,sun,station,avg_temp
2001,August,22.9,13.3,0.0,65.8,180.5,cambridge,18.1
2001,September,17.3,10.1,0.0,68.9,114.9,cambridge,13.7
2001,October,17.3,10.9,0.0,128.9,107.7,cambridge,14.100000000000001
2001,November,10.6,4.0,4.0,36.4,73.7,cambridge,7.3
2001,December,6.2,0.4,18.0,19.3,72.0,cambridge,3.3000000000000003
2002,January,8.9,2.6,8.0,33.0,48.8,cambridge,5.75
2002,February,10.7,3.7,4.0,50.4,82.5,cambridge,7.199999999999999
2002,March,12.0,3.0,7.0,30.6,122.9,cambridge,7.5
2002,April,14.7,4.2,2.0,33.4,196.2,cambridge,9.45
2002,May,16.6,7.9,0.0,53.5,180.2,cambridge,12.25
2002,June,20.1,10.3,0.0,28.5,182.1,cambridge,15.200000000000001
2002,July,22.0,12.3,0.0,94.6,172.2,cambridge,17.15
2002,August,22.9,13.2,0.0,42.0,143.8,cambridge,18.049999999999997
2002,September,19.6,10.0,0.0,23.5,147.6,cambridge,14.8
2002,October,14.3,6.7,0.0,67.7,94.4,cambridge,10.5
2002,November,11.4,5.7,2.0,85.9,47.3,cambridge,8.55
2003,January,7.0,1.6,12.0,78.6,53.0,cambridge,4.3
2003,February,7.8,0.8,12.0,12.9,101.5,cambridge,4.3
2003,March,12.9,2.4,8.0,13.7,164.0,cambridge,7.65
2003,April,15.1,4.5,4.0,24.2,178.3,cambridge,9.8
2003,May,17.5,7.5,0.0,39.9,190.0,cambridge,12.5
2003,June,22.1,11.5,0.0,60.7,210.0,cambridge,16.8
2003,July,23.7,13.3,0.0,66.8,184.6,cambridge,18.5
2003,August,25.3,13.3,0.0,2.0,214.1,cambridge,19.3
2003,September,21.3,8.9,0.0,15.7,196.3,cambridge,15.100000000000001
2003,October,14.0,4.8,1.0,30.0,141.8,cambridge,9.4
2003,November,11.7,5.9,1.0,80.8,72.9,cambridge,8.8
2003,December,8.1,2.3,7.0,46.0,57.8,cambridge,5.199999999999999
2004,January,8.1,2.7,7.0,69.6,49.2,cambridge,5.4
2004,February,8.1,3.3,11.0,34.3,72.6,cambridge,5.699999999999999
2004,March,10.5,3.2,3.0,24.7,96.2,cambridge,6.85
2004,April,14.2,5.5,0.0,41.4,138.9,cambridge,9.85
2004,May,16.9,7.9,0.0,44.5,162.7,cambridge,12.399999999999999
2004,June,21.2,11.2,0.0,34.0,190.9,cambridge,16.2
2004,July,22.0,11.6,0.0,59.3,173.8,cambridge,16.8
2004,August,24.0,14.1,0.0,70.7,184.8,cambridge,19.05
2004,September,20.6,11.1,0.0,18.7,169.8,cambridge,15.850000000000001
2004,October,15.0,7.8,0.0,67.2,99.0,cambridge,11.4
2004,November,10.5,5.5,3.0,45.4,56.6,cambridge,8.0
2004,December,8.4,2.5,9.0,32.2,51.4,cambridge,5.45
2005,January,9.2,3.1,5.0,28.3,66.3,cambridge,6.1499999999999995
2005,February,7.1,1.9,9.0,22.3,67.0,cambridge,4.5
2005,March,10.7,3.8,7.0,19.8,66.0,cambridge,7.25
2005,April,14.2,4.3,4.0,27.7,130.6,cambridge,9.25
2005,May,16.6,7.0,0.0,47.4,197.6,cambridge,11.8
2005,June,21.8,10.9,0.0,47.1,175.8,cambridge,16.35
2005,July,22.0,12.8,0.0,43.7,157.5,cambridge,17.4
2005,August,22.6,11.5,0.0,53.3,182.5,cambridge,17.05
2005,September,21.1,11.3,0.0,166.2,148.1,cambridge,16.200000000000003
2005,October,17.4,10.5,0.0,61.2,107.1,cambridge,13.95
2005,November,10.1,3.0,9.0,47.2,101.0,cambridge,6.55
2005,December,7.8,1.8,10.0,18.0,75.1,cambridge,4.8
2006,January,7.0,1.5,12.0,19.8,48.8,cambridge,4.25
2006,February,7.0,1.5,5.0,25.2,71.1,cambridge,4.25
2006,March,9.0,1.7,12.0,35.9,105.2,cambridge,5.35
2006,April,13.5,5.1,3.0,30.1,144.5,cambridge,9.3
2006,May,17.4,8.7,0.0,62.8,155.7,cambridge,13.049999999999999
2006,June,22.5,11.2,0.0,18.9,220.2,cambridge,16.85
2006,July,28.3,14.1,0.0,45.1,253.5,cambridge,21.2
2006,August,21.5,12.2,0.0,74.9,152.5,cambridge,16.85
2006,September,22.7,13.4,0.0,50.0,164.7,cambridge,18.05
2006,October,17.5,10.5,0.0,43.2,111.4,cambridge,14.0
2006,November,12.5,5.1,2.0,64.8,109.0,cambridge,8.8
2006,December,9.7,3.3,6.0,50.5,41.0,cambridge,6.5
2007,January,10.4,3.8,5.0,68.5,66.2,cambridge,7.1
2007,February,9.7,2.3,8.0,50.9,70.4,cambridge,6.0
2007,June,20.4,11.1,0.0,59.0,148.9,cambridge,15.75
2007,July,21.6,11.0,0.0,62.1,189.7,cambridge,16.3
2007,August,21.6,10.8,0.0,51.1,180.4,cambridge,16.200000000000003
2007,September,19.5,10.0,0.0,25.2,158.1,cambridge,14.75
2007,October,15.2,7.2,0.0,56.4,97.3,cambridge,11.2
2007,November,11.1,3.7,5.0,36.3,77.2,cambridge,7.4
2007,December,8.5,1.9,12.0,38.2,51.9,cambridge,5.2
2008,January,10.3,3.8,0.0,58.0,63.2,cambridge,7.050000000000001
2008,February,9.9,0.6,11.0,12.8,105.2,cambridge,5.25
2008,March,10.1,3.0,5.0,68.9,117.0,cambridge,6.55
2008,April,13.1,3.8,3.0,50.8,158.2,cambridge,8.45
2008,May,19.0,7.9,0.0,62.9,173.9,cambridge,13.45
2008,June,19.7,10.4,0.0,34.6,181.8,cambridge,15.05
2008,July,22.8,12.4,0.0,52.1,188.1,cambridge,17.6
2008,August,22.3,13.3,0.0,64.7,122.7,cambridge,17.8
2008,September,18.6,9.6,0.0,59.5,103.3,cambridge,14.100000000000001
2008,October,14.4,6.1,1.0,56.2,130.3,cambridge,10.25
2008,November,10.3,4.7,5.0,68.8,55.5,cambridge,7.5
2008,December,6.6,1.4,11.0,21.3,68.0,cambridge,4.0
2009,January,5.8,0.2,13.0,40.9,46.2,cambridge,3.0
2009,February,7.1,1.8,13.0,47.9,42.1,cambridge,4.45
2009,March,11.9,2.8,6.0,32.2,149.7,cambridge,7.35
2009,April,15.6,5.4,0.0,12.6,166.1,cambridge,10.5
2009,May,18.3,7.7,0.0,28.4,204.0,cambridge,13.0
1977,September,18.3,8.1,0.0,48.6,117.9,cardiff,13.2
1977,October,15.4,9.0,0.0,76.0,80.4,cardiff,12.2
1977,November,10.3,4.7,4.0,147.9,76.4,cardiff,7.5
1977,December,9.6,4.6,2.0,88.0,25.6,cardiff,7.1
1978,January,7.5,2.0,6.0,134.1,64.7,cardiff,4.75
1978,February,6.2,0.9,13.0,134.1,56.9,cardiff,3.5500000000000003
1978,March,10.6,3.9,3.0,121.3,122.4,cardiff,7.25
1978,April,10.9,3.7,4.0,63.6,118.6,cardiff,7.300000000000001
1978,May,17.3,7.5,0.0,30.6,188.1,cardiff,12.4
1978,June,18.5,9.5,0.0,29.6,177.3,cardiff,14.0
1978,July,18.7,11.8,0.0,110.1,115.8,cardiff,15.25
1978,August,19.6,11.4,0.0,40.5,164.9,cardiff,15.5
1978,September,18.4,10.2,0.0,34.1,182.2,cardiff,14.299999999999999
1978,October,16.6,9.0,0.0,12.0,81.1,cardiff,12.8
1978,November,12.5,5.7,4.0,82.8,49.5,cardiff,9.1
1978,December,8.2,3.4,6.0,219.5,36.4,cardiff,5.8
1979,January,4.6,-2.9,27.0,117.8,63.1,cardiff,0.8499999999999999
1979,February,4.4,-0.4,13.0,81.9,58.1,cardiff,2.0
1979,March,8.4,2.6,2.0,112.9,83.2,cardiff,5.5
1979,April,12.3,4.7,3.0,60.2,152.6,cardiff,8.5
1979,May,13.9,5.9,5.0,109.8,184.6,cardiff,9.9
1979,June,18.2,9.8,0.0,25.9,168.9,cardiff,14.0
1979,July,21.1,12.4,0.0,37.3,224.8,cardiff,16.75
1979,August,18.9,11.2,0.0,135.4,189.1,cardiff,15.049999999999999
1979,September,17.7,9.0,0.0,59.1,167.2,cardiff,13.35
1979,October,15.5,8.7,0.0,88.8,105.7,cardiff,12.1
1979,November,11.2,3.5,5.0,90.9,59.2,cardiff,7.35
1979,December,10.1,4.0,8.0,180.9,46.6,cardiff,7.05
1980,January,6.0,-0.8,19.0,96.6,60.8,cardiff,2.6
1980,February,9.9,4.4,1.0,122.4,44.1,cardiff,7.15
1980,March,8.8,2.8,3.0,152.6,82.7,cardiff,5.800000000000001
1980,April,14.4,4.5,3.0,15.0,189.1,cardiff,9.45
1980,May,17.7,7.4,0.0,43.6,208.2,cardiff,12.55
1980,June,18.3,10.3,0.0,125.8,175.6,cardiff,14.3
1980,July,19.0,11.2,0.0,67.2,167.4,cardiff,15.1
1980,August,20.0,12.6,0.0,85.8,158.2,cardiff,16.3
1980,September,18.5,11.8,0.0,99.2,147.9,cardiff,15.15
1980,October,13.3,5.8,0.0,147.5,108.1,cardiff,9.55
1980,November,9.8,5.1,4.0,131.8,82.7,cardiff,7.45
1980,December,9.5,3.3,8.0,108.2,59.4,cardiff,6.4
1981,January,8.8,2.6,7.0,58.2,50.9,cardiff,5.7
1981,February,6.8,0.7,13.0,62.9,69.0,cardiff,3.75
1981,March,11.6,6.7,1.0,204.1,82.4,cardiff,9.15
1981,April,13.2,5.3,0.0,37.1,157.5,cardiff,9.25
1981,May,15.4,7.9,0.0,125.0,111.9,cardiff,11.65
1981,June,17.8,10.6,0.0,49.5,135.3,cardiff,14.2
1981,July,20.0,12.7,0.0,30.1,154.4,cardiff,16.35
1981,August,22.1,12.1,0.0,27.8,192.9,cardiff,17.1
1981,September,19.3,10.9,0.0,218.8,144.6,cardiff,15.100000000000001
1981,October,12.6,5.5,2.0,148.4,98.4,cardiff,9.05
1981,November,11.4,5.2,2.0,72.5,47.0,cardiff,8.3
1982,January,6.5,0.9,11.0,85.3,40.2,cardiff,3.7
1982,February,8.8,3.3,4.0,69.5,52.1,cardiff,6.050000000000001
1982,March,10.5,3.2,3.0,152.4,157.5,cardiff,6.85
1982,April,14.2,4.7,1.0,31.5,198.1,cardiff,9.45
1982,May,17.3,6.8,1.0,34.3,211.8,cardiff,12.05
1982,June,20.9,12.2,0.0,77.7,178.4,cardiff,16.549999999999997
1982,July,21.6,13.2,0.0,29.7,148.2,cardiff,17.4
1982,August,20.1,12.4,0.0,95.4,157.5,cardiff,16.25
1982,September,19.1,11.0,0.0,101.1,126.2,cardiff,15.05
1982,October,13.9,7.9,0.0,128.9,64.4,cardiff,10.9
1982,November,11.3,6.2,4.0,193.9,59.0,cardiff,8.75
1982,December,8.4,2.3,8.0,166.9,39.6,cardiff,5.35
1983,January,10.2,4.4,2.0,190.3,33.0,cardiff,7.3
1983,February,5.5,0.3,15.0,30.4,86.6,cardiff,2.9
1983,March,10.3,4.1,3.0,57.2,104.6,cardiff,7.2
1983,April,11.8,3.5,1.0,97.7,153.4,cardiff,7.65
1983,May,14.2,7.8,0.0,137.9,96.3,cardiff,11.0
1983,June,19.2,11.2,0.0,32.2,123.0,cardiff,15.2
1983,July,25.9,15.1,0.0,18.0,248.8,cardiff,20.5
1983,August,23.5,13.2,0.0,34.2,231.2,cardiff,18.35
1983,September,17.1,11.0,0.0,185.7,92.7,cardiff,14.05
1983,October,14.5,7.8,1.0,93.2,113.4,cardiff,11.15
1983,November,10.9,5.9,5.0,64.3,36.1,cardiff,8.4
1983,December,9.9,3.5,8.0,122.3,58.1,cardiff,6.7
1984,January,8.3,1.6,8.0,205.7,70.6,cardiff,4.95
1984,February,7.9,1.8,7.0,67.3,60.2,cardiff,4.8500000000000005
1984,March,9.2,2.6,3.0,31.1,74.0,cardiff,5.8999999999999995
1984,April,14.8,3.7,6.0,9.5,230.1,cardiff,9.25
1984,May,16.1,6.8,0.0,60.0,168.8,cardiff,11.450000000000001
1984,June,20.9,10.6,0.0,35.9,246.2,cardiff,15.75
1984,July,23.1,12.5,0.0,14.7,263.3,cardiff,17.8
1984,August,23.3,13.8,0.0,47.5,197.0,cardiff,18.55
1984,September,18.3,11.0,0.0,149.1,139.8,cardiff,14.65
1984,October,15.3,8.9,1.0,147.7,83.8,cardiff,12.100000000000001
1984,November,11.6,5.8,2.0,218.2,42.1,cardiff,8.7
1984,December,9.6,2.6,7.0,115.0,48.9,cardiff,6.1
1985,January,5.4,-1.5,23.0,88.0,72.4,cardiff,1.9500000000000002
1985,February,6.6,0.2,14.0,69.4,74.5,cardiff,3.4
1985,March,9.6,1.9,8.0,79.2,120.1,cardiff,5.75
1985,April,13.3,5.6,0.0,71.6,140.6,cardiff,9.45
1985,May,16.6,7.5,0.0,44.2,179.1,cardiff,12.05
1985,June,17.4,9.7,0.0,157.4,154.0,cardiff,13.549999999999999
1985,July,21.2,12.5,0.0,95.9,196.8,cardiff,16.85
1985,August,18.4,12.3,0.0,186.6,160.6,cardiff,15.35
1985,September,18.9,11.0,0.0,64.0,129.5,cardiff,14.95
1986,September,16.7,7.4,0.0,20.6,154.8,cardiff,12.05
1986,October,15.1,6.4,2.0,137.4,85.4,cardiff,10.75
1986,November,12.1,4.3,1.0,177.6,70.5,cardiff,8.2
1986,December,10.3,3.2,6.0,179.5,62.0,cardiff,6.75
1987,January,4.2,-0.6,16.0,17.0,50.9,cardiff,1.8
1987,February,7.6,1.7,9.0,111.2,64.5,cardiff,4.6499999999999995
1987,March,8.6,2.3,8.0,105.3,104.5,cardiff,5.449999999999999
1987,April,15.6,6.6,0.0,74.7,181.1,cardiff,11.1
1987,May,16.1,6.8,0.0,36.0,213.5,cardiff,11.450000000000001
1987,June,17.6,10.3,0.0,97.9,155.4,cardiff,13.950000000000001
1987,July,21.4,12.3,0.0,71.0,183.2,cardiff,16.85
1987,August,21.6,12.3,0.0,36.1,187.2,cardiff,16.950000000000003
1987,September,18.6,10.5,0.0,79.6,132.9,cardiff,14.55
1987,October,14.0,6.9,3.0,190.9,97.9,cardiff,10.45
1987,November,10.2,4.9,2.0,109.4,59.4,cardiff,7.55
1987,December,8.4,4.5,4.0,91.4,35.6,cardiff,6.45
1988,January,9.0,3.9,2.0,222.0,64.4,cardiff,6.45
1988,February,9.3,2.0,6.0,74.4,120.9,cardiff,5.65
1988,March,10.8,4.5,4.0,112.3,97.3,cardiff,7.65
1988,May,17.5,7.9,0.0,79.9,191.4,cardiff,12.7
1988,June,19.8,11.2,0.0,31.8,168.8,cardiff,15.5
1988,July,18.4,12.2,0.0,154.4,143.5,cardiff,15.299999999999999
1988,August,19.6,11.6,0.0,140.3,153.1,cardiff,15.600000000000001
1988,September,17.7,10.2,0.0,103.2,147.7,cardiff,13.95
1988,October,14.4,8.4,0.0,126.4,107.0,cardiff,11.4
1988,November,10.2,1.9,13.0,39.4,81.6,cardiff,6.05
1988,December,11.0,5.6,2.0,35.6,34.0,cardiff,8.3
1989,January,9.9,3.7,6.0,69.6,68.1,cardiff,6.800000000000001
1989,February,10.4,2.9,5.0,127.8,95.9,cardiff,6.65
1989,March,11.9,4.5,2.0,157.5,98.1,cardiff,8.2
1989,April,11.5,3.0,5.0,76.9,143.2,cardiff,7.25
1989,May,19.9,9.8,0.0,10.1,245.4,cardiff,14.85
1989,June,20.8,10.6,0.0,41.4,220.5,cardiff,15.7
1989,July,24.7,14.1,0.0,68.9,267.8,cardiff,19.4
1989,August,22.2,12.2,0.0,56.8,234.7,cardiff,17.2
1989,September,19.5,10.9,0.0,68.6,118.7,cardiff,15.2
1989,October,15.7,8.5,0.0,144.4,66.7,cardiff,12.1
1989,November,10.7,4.3,4.0,81.9,90.0,cardiff,7.5
1989,December,8.8,3.3,2.0,155.2,25.9,cardiff,6.050000000000001
1990,January,10.3,4.0,6.0,162.2,50.7,cardiff,7.15
1990,February,11.0,5.6,0.0,180.6,84.4,cardiff,8.3
1990,March,12.7,5.1,5.0,23.9,145.0,cardiff,8.899999999999999
1990,April,14.1,3.8,5.0,25.1,226.9,cardiff,8.95
1990,May,19.9,9.1,0.0,13.8,270.0,cardiff,14.5
1990,June,18.0,10.8,0.0,94.6,117.9,cardiff,14.4
1990,July,23.7,12.8,0.0,58.4,297.1,cardiff,18.25
1990,October,16.1,9.6,0.0,129.4,95.9,cardiff,12.850000000000001
1990,November,10.5,4.2,3.0,89.2,93.2,cardiff,7.35
1990,December,8.1,2.3,8.0,98.3,55.6,cardiff,5.199999999999999
1991,January,7.0,1.7,8.0,128.5,65.1,cardiff,4.35
1991,February,6.0,-0.8,18.0,75.5,76.4,cardiff,2.6
1991,March,12.0,5.5,3.0,100.7,93.1,cardiff,8.75
1991,April,12.7,5.2,0.0,95.7,162.7,cardiff,8.95
1991,May,16.7,8.2,0.0,3.5,157.7,cardiff,12.45
1991,June,16.4,9.4,0.0,126.0,152.1,cardiff,12.899999999999999
1991,July,21.1,13.8,0.0,83.3,173.7,cardiff,17.450000000000003
1991,August,22.2,13.3,0.0,30.4,212.3,cardiff,17.75
1991,September,20.1,10.8,0.0,66.8,181.0,cardiff,15.450000000000001
1991,October,13.6,7.2,0.0,121.2,86.4,cardiff,10.4
1991,November,10.6,3.8,8.0,118.2,49.8,cardiff,7.199999999999999
1991,December,8.0,3.1,5.0,49.0,38.0,cardiff,5.55
1992,January,6.7,1.8,13.0,41.0,38.0,cardiff,4.25
1992,February,9.2,2.6,8.0,46.4,54.0,cardiff,5.8999999999999995
1992,March,11.3,4.9,1.0,76.5,82.9,cardiff,8.100000000000001
1992,April,13.0,5.7,2.0,83.2,127.8,cardiff,9.35
1992,May,19.3,9.5,0.0,49.0,245.5,cardiff,14.4
1992,June,22.3,11.1,0.0,20.7,238.9,cardiff,16.7
1992,July,20.9,13.4,0.0,90.3,162.7,cardiff,17.15
1992,August,19.4,12.4,0.0,184.8,151.3,cardiff,15.899999999999999
1992,September,17.3,10.6,0.0,109.9,113.9,cardiff,13.95
1992,October,12.0,4.6,6.0,63.2,99.2,cardiff,8.3
1992,November,11.3,4.4,1.0,220.0,45.9,cardiff,7.8500000000000005
1992,December,7.3,2.1,11.0,71.6,47.5,cardiff,4.7
1993,January,10.1,3.6,5.0,181.8,35.5,cardiff,6.85
1993,February,8.2,3.0,4.0,15.3,51.1,cardiff,5.6
1993,March,10.9,3.6,6.0,26.4,111.3,cardiff,7.25
1993,April,13.5,6.9,1.0,89.7,105.5,cardiff,10.2
1993,May,16.1,8.4,0.0,62.7,172.7,cardiff,12.25
1993,June,20.6,11.5,0.0,64.9,192.9,cardiff,16.05
1993,July,20.0,11.9,0.0,135.7,181.4,cardiff,15.95
1993,August,19.6,11.0,0.0,40.0,210.3,cardiff,15.3
1993,September,17.4,9.1,0.0,95.3,142.3,cardiff,13.25
1993,October,12.5,5.8,3.0,84.4,128.0,cardiff,9.15
1993,November,9.1,2.8,6.0,95.1,56.7,cardiff,5.949999999999999
1993,December,9.6,3.6,6.0,249.5,45.8,cardiff,6.6
1994,January,9.0,3.4,6.0,175.2,71.3,cardiff,6.2
1994,February,7.3,1.3,10.0,140.3,60.0,cardiff,4.3
1994,March,11.3,5.4,1.0,148.3,122.7,cardiff,8.350000000000001
1994,April,13.0,5.1,3.0,84.0,188.6,cardiff,9.05
1994,May,15.5,8.4,0.0,87.2,141.4,cardiff,11.95
1994,June,19.3,10.7,0.0,45.8,212.6,cardiff,15.0
1994,July,23.1,13.6,0.0,44.5,226.2,cardiff,18.35
1994,August,20.5,12.5,0.0,68.0,180.7,cardiff,16.5
1994,September,16.9,10.0,0.0,87.8,122.9,cardiff,13.45
1994,October,14.8,6.7,0.0,139.7,139.0,cardiff,10.75
1994,November,13.3,8.6,0.0,146.0,28.4,cardiff,10.95
1994,December,10.6,4.6,5.0,199.7,43.9,cardiff,7.6
1995,January,8.9,2.9,5.0,211.3,40.8,cardiff,5.9
1995,February,10.5,4.5,1.0,138.7,50.6,cardiff,7.5
1995,March,10.7,2.1,8.0,67.4,157.6,cardiff,6.3999999999999995
1995,April,14.3,6.0,3.0,27.9,174.9,cardiff,10.15
1995,May,17.3,7.3,0.0,86.2,233.4,cardiff,12.3
1995,June,20.3,10.8,0.0,8.9,246.0,cardiff,15.55
1995,July,23.4,14.3,0.0,44.2,221.7,cardiff,18.85
1995,August,26.0,14.5,0.0,9.2,305.4,cardiff,20.25
1995,September,18.4,10.0,0.0,122.4,168.3,cardiff,14.2
1995,October,17.0,10.5,0.0,106.2,124.0,cardiff,13.75
1995,November,12.0,5.0,4.0,117.1,83.8,cardiff,8.5
1995,December,5.8,1.0,12.0,125.3,42.6,cardiff,3.4
1996,January,6.9,3.4,6.0,68.4,22.0,cardiff,5.15
1996,February,6.9,0.3,18.0,90.8,112.2,cardiff,3.6
1996,March,8.8,2.9,4.0,59.9,63.6,cardiff,5.8500000000000005
1957,January,8.7,2.7,5.0,39.5,53.0,heathrow,5.699999999999999
1957,February,9.0,2.9,5.0,69.8,64.9,heathrow,5.95
1957,March,13.9,5.7,2.0,25.4,96.7,heathrow,9.8
1957,April,14.2,5.2,1.0,5.7,169.6,heathrow,9.7
1957,May,16.2,6.5,0.0,21.3,195.0,heathrow,11.35
1957,June,23.6,10.7,0.0,22.4,284.5,heathrow,17.15
1957,July,22.5,13.8,0.0,87.0,152.3,heathrow,18.15
1957,August,21.1,12.5,0.0,86.2,154.4,heathrow,16.8
1957,September,17.6,10.1,0.0,51.7,88.5,heathrow,13.850000000000001
1957,October,15.5,7.7,0.0,47.0,85.9,heathrow,11.6
1957,November,9.4,4.3,2.0,59.5,67.5,heathrow,6.85
1957,December,7.6,1.0,11.0,42.1,40.8,heathrow,4.3
1958,January,6.8,0.9,10.0,64.3,40.1,heathrow,3.85
1958,February,8.9,1.9,10.0,58.7,45.7,heathrow,5.4
1958,March,8.1,1.1,10.0,26.0,105.2,heathrow,4.6
1958,April,12.3,3.8,3.0,29.5,153.2,heathrow,8.05
1958,May,17.3,7.8,0.0,59.5,189.2,heathrow,12.55
1958,June,19.4,10.7,0.0,104.3,152.2,heathrow,15.049999999999999
1958,July,21.7,12.9,0.0,51.9,190.5,heathrow,17.3
1958,August,20.8,13.1,0.0,75.2,103.1,heathrow,16.95
1958,September,20.0,12.1,0.0,83.8,134.8,heathrow,16.05
1958,October,14.9,8.3,0.0,50.7,94.2,heathrow,11.600000000000001
1958,November,9.7,4.4,1.0,50.7,40.8,heathrow,7.05
1958,December,8.0,2.7,2.0,85.1,29.6,heathrow,5.35
1959,January,5.7,-1.1,23.0,54.8,76.2,heathrow,2.3
1959,February,7.4,1.2,7.0,2.4,54.8,heathrow,4.3
1959,March,11.9,4.4,0.0,43.8,103.9,heathrow,8.15
1959,April,14.2,6.3,0.0,52.9,139.1,heathrow,10.25
1959,May,18.7,8.0,0.0,21.9,221.4,heathrow,13.35
1959,June,22.1,11.1,0.0,16.2,231.6,heathrow,16.6
1959,July,24.7,13.3,0.0,86.5,276.9,heathrow,19.0
1959,August,24.2,13.7,0.0,27.6,240.0,heathrow,18.95
1959,September,22.7,10.6,0.0,5.1,209.2,heathrow,16.65
1959,October,17.8,8.5,0.0,46.9,150.1,heathrow,13.15
1959,November,10.8,3.5,6.0,53.5,53.0,heathrow,7.15
1959,December,9.3,3.0,1.0,75.7,30.2,heathrow,6.15
1960,January,6.9,1.8,12.0,47.9,34.4,heathrow,4.3500000000000005
1960,February,7.9,1.6,7.0,48.0,80.1,heathrow,4.75
1960,March,10.2,4.5,0.0,33.9,65.0,heathrow,7.35
1960,April,14.3,4.6,1.0,12.4,156.1,heathrow,9.45
1960,May,18.4,9.3,0.0,45.6,181.7,heathrow,13.85
1960,June,22.1,12.1,0.0,42.8,248.6,heathrow,17.1
1960,July,20.1,12.4,0.0,67.2,139.7,heathrow,16.25
1960,August,20.3,11.8,0.0,60.8,150.9,heathrow,16.05
1960,September,18.5,10.5,0.0,75.3,128.4,heathrow,14.5
1960,October,14.2,8.2,0.0,155.5,75.2,heathrow,11.2
1960,November,11.2,4.5,4.0,89.5,69.4,heathrow,7.85
1960,December,6.9,2.1,5.0,56.5,44.5,heathrow,4.5
1961,January,6.9,1.2,11.0,64.4,45.8,heathrow,4.05
1961,February,10.3,4.9,0.0,55.1,56.0,heathrow,7.6000000000000005
1961,March,13.9,2.9,4.0,5.7,166.7,heathrow,8.4
1961,April,15.0,7.1,0.0,50.8,73.5,heathrow,11.05
1961,May,16.8,7.4,0.0,17.2,217.2,heathrow,12.100000000000001
1961,June,21.7,10.5,0.0,29.2,229.3,heathrow,16.1
1961,July,22.1,12.1,0.0,26.2,180.0,heathrow,17.1
1961,August,21.7,12.6,0.0,47.6,158.8,heathrow,17.15
1961,September,20.9,12.0,0.0,64.7,125.4,heathrow,16.45
1961,October,15.6,7.6,1.0,56.8,117.2,heathrow,11.6
1961,November,9.9,3.5,7.0,52.5,55.6,heathrow,6.7
1961,December,6.8,0.2,17.0,88.6,46.2,heathrow,3.5
1962,January,7.9,1.2,7.0,76.1,67.1,heathrow,4.55
1962,February,7.6,1.4,7.0,12.6,67.1,heathrow,4.5
1962,March,7.4,-0.6,16.0,35.8,111.4,heathrow,3.4000000000000004
1962,April,12.7,4.7,0.0,41.8,142.7,heathrow,8.7
1962,May,15.0,7.1,0.0,29.6,157.9,heathrow,11.05
1962,June,20.4,9.4,0.0,6.1,260.5,heathrow,14.899999999999999
1962,July,20.6,12.1,0.0,82.8,135.0,heathrow,16.35
1962,August,20.0,11.6,0.0,52.9,173.6,heathrow,15.8
1962,September,17.8,9.6,0.0,88.4,152.0,heathrow,13.7
1962,October,15.7,7.1,1.0,37.6,114.4,heathrow,11.399999999999999
1962,November,9.1,3.2,8.0,41.7,33.6,heathrow,6.15
1962,December,5.0,-1.1,22.0,52.8,64.1,heathrow,1.95
1963,January,0.8,-4.6,28.0,12.9,38.4,heathrow,-1.9
1963,February,2.8,-2.2,24.0,6.6,72.2,heathrow,0.2999999999999998
1963,March,10.7,3.0,7.0,68.2,95.9,heathrow,6.85
1963,April,13.6,5.7,1.0,52.1,123.2,heathrow,9.65
1963,May,16.0,6.9,0.0,33.7,195.6,heathrow,11.45
1963,June,20.8,11.3,0.0,48.3,193.4,heathrow,16.05
1963,July,21.1,11.9,0.0,28.1,196.2,heathrow,16.5
1963,August,19.8,11.7,0.0,53.4,138.6,heathrow,15.75
1963,September,18.0,10.1,0.0,49.0,120.9,heathrow,14.05
1963,October,14.8,8.2,0.0,34.7,85.4,heathrow,11.5
1963,November,11.8,6.0,1.0,118.8,59.3,heathrow,8.9
1963,December,5.4,0.0,16.0,16.1,44.1,heathrow,2.7
1964,January,5.8,0.4,9.0,17.8,37.4,heathrow,3.1
1964,February,7.6,2.0,7.0,16.8,59.2,heathrow,4.8
1964,March,7.6,2.6,5.0,95.1,66.8,heathrow,5.1
1964,April,12.8,5.4,2.0,73.5,126.1,heathrow,9.100000000000001
1964,May,19.6,9.8,0.0,46.1,197.8,heathrow,14.700000000000001
1964,June,19.3,11.2,0.0,110.1,164.1,heathrow,15.25
1964,July,22.8,13.5,0.0,20.2,219.7,heathrow,18.15
1964,August,22.3,12.7,0.0,21.2,215.7,heathrow,17.5
1964,September,21.1,10.6,0.0,11.1,213.7,heathrow,15.850000000000001
1964,October,13.7,5.3,1.0,29.2,126.2,heathrow,9.5
1964,November,11.2,5.3,2.0,29.6,55.0,heathrow,8.25
1964,December,7.1,0.9,12.0,29.9,48.6,heathrow,4.0
1965,January,6.6,1.0,14.0,43.0,72.8,heathrow,3.8
1965,February,5.9,0.9,11.0,8.3,32.5,heathrow,3.4000000000000004
1965,March,10.5,2.2,9.0,58.0,129.7,heathrow,6.35
1965,April,13.4,4.8,0.0,44.8,138.6,heathrow,9.1
1965,May,16.8,8.6,0.0,39.5,194.6,heathrow,12.7
1965,June,19.7,11.0,0.0,54.6,184.7,heathrow,15.35
1965,July,19.3,11.7,0.0,85.9,129.9,heathrow,15.5
